1037
mrca(3,11,37,40,39,0,74,104,17,24,45,75,177,13,66,53,50,510,121,2829,256,62,303,160,134,436,141,569,72,91,180,3296,193,35,34,434,248,328,476,233,218,983,36,529,406,373,378,446,850,2237,3127,708,1274,1709,230,234,227,2730,231,353,101,48,2404,438,944,3718,487,1808,1021,971,902,742,325,302,310,20,205,88,86,61,376,564,1031,677,2797,3330,2468,2900,1548,4366,2587,1386,326,1553,258,720,107,79,163,2420,3416,848,2535,2238,3510,710,1593,1810,3098,1138,2015,2732,2010,1159,700,930,5887,2235,3167,657,673,110,157,151,133,212,348,3829,666,1265,1721,1020,585,3185,4593,1308,797,1217,1137,1462,4075,1786,2175,640,1322,795,723,2091,3107,164,219,105,95,114,139,150,236,2156,2088,4093,4466,560,1997,954,5626,4840,1171,1452,1798,764,1084,2072,732,1213,1842,2942,4138,1712,888,583,3212,4086,161,444,138,184,63,523,263,129,171,335,1057,1448,1264,922,1681,2511,3040,857,5480,1254,1780,1026,768,1674,3249,2544,1287,3917,2782,883,4222,247,288,2722,192,222,594,874,1719,754,4971,1469,3583,2164,3018,2610,1777,3034,2803,3299,2364,2056,3688,4054,745,1980,220,352,3915,475,667,1686,895,1729,2138,3147,1294,3973,1985,4398,1411,2019,928,3466,2299,2926,254,416,985,2500,344,689,409,342,582,2082,337,2938,1169,2084,3880,3739,3403,1269,1391,2619,3091,6109,2195,631,2276,287,617,279,580,390,587,361,694,784,809,1602,1967,1218,2846,1344,1257,3603,4572,763,862,2080,2584,120,592,973,1173,540,457,389,440,1387,5623,1124,2348,2642,2855,369,2375,2152,2291,3013,1324,2792,1550,3038,4762,3003,461,274,1826,3822,5199,1156,341,472,1207,306,521,516,3199,1185,1455,2327,2666,200,462,413,453,678,1791,2643,2069,2471,6152,842,1192,2109,5351,612,561,2667,894,682,2820,1210,2759,2843,1232,3690,654,307,1815,250,1659,4243,1087,1235,4877,2452,2389,3502,2402,498,947,4238,1633,1654,2793,1547,775,3388,646,647,1355,1377,1028,3568,1722,334,486,551,324,1339,660,384,3528,627,556,3811,4969,1908,5699,533,3363,887,2341,2595,1200,3797,736,879,953,1966,2857,2525,1987,2421,1916,1756,2350,978,1282,1705,2007,3176,2559,2810,317,467,595,593,5846,789,1272,3231,2287,1119,574,981,3710,4432,1511,1678,3484,3386,2488,3071,3402,2310,807,1840,3119,839,2401,1251,4069,3887,1805,1698,2245,3668,2545,3965,1316,1969,3613,2848,468,3052,4565,642,892,2197,2116,1090,1443,1191,1880,3746,4598,4751,2030,4353,387,404,955,3621,1278,625,757,3393,2910,5574,810,604,2422,2683,1083,1277,1011,2053,1006,3382,2515,3768,1353,2354,6429,2638,2263,4300,4161,4119,4363,1656,1627,2740,1389,1267,1488,2081,3522,2570,2744,3519,2777,3815,2314,4110,663,3135,3457,3156,2601,804,2319,3154,818,858,1866,2506,3515,1227,3608,3195,6188,1591,3491,5192,1666,2844,3531,4949,1108,2932,5126,1013,2360,442,3760,5769,3535,4872,2182,1992,716,1179,1409,1111,2317,1896,5466,6276,2726,4498,1161,1440,1865,2227,3359,1374,1140,1820,1240,2255,3239,4622,2445,1976,1947,3320,1936,653,3083,4279,5611,3905,5807,4421,5619,2394,730,915,1869,4114,2811,2872,2004,4499,2564,2113,2097,4873,3911,1555,3369,4575,1445,4019,2038,5202,2684,2632,5142,1837,2210,3414,1600,1320,3070,3406,5457,2119,1399,900,1174,1007,1088,1141,2763,3972,1888,3817,4960,3203,4352,2978,4146,1117,4206,1070,1696,1868,6012,1131,4230,4757,5357,1248,2575,3893,5786,1682,1359,4645,4945,2323,3616,1862,1380,1610,2036,3774,5004,3012,1279,5657,5745)	b(1999.9972602739726,2000.0027397260274)
mrca(105,95,114,129,171,139,352,561,947,2197,2116,3797,736,1090,1443,1267,1488,1191,2081,3522,2570,3535,4872,879,953,4238,2375,2152,1880,3746,4598,4751,1966,2857,2811,2872,2182,1992,2004,4499,2744,3519,2525,1633,1654,1987,2421,2667,694,582,894,682,1916,1756,2350,978,2820,1282,1705,2007,3176,1210,2030,2777,3815,2314,4110,4353,2793,2759,784,1547,2559,2810,2843,1232,3690,2291,3013,1324,2792,2082,1550,3038,4762,3003,3915,2722,151,86,101,48,61,133,150,192,387,1007,1088,1131,4230,1141,716,663,404,1179,2763,3972,2564,3135,317,955,3621,467,1278,3457,3156,595,1409,2113,2097,1111,1888,4757,5357,4873,3911,1555,2317,2601,461,593,804,3369,4575,1896,625,757,3393,5846,775,2319,5466,6276,2726,4498,3154,789,1272,3231,2910,5574,2287,654,307,818,858,810,1119,3388,574,604,1161,1440,1866,646,647,1865,1445,4019,2506,2227,3359,3515,981,274,1826,475,337,809,1602,1967,1218,2938,222,212,236,667,1686,594,335,34)	b(2000.0080591087672,2000.0135385608219)
mrca(1674,928,3466,2299,2926)	b(2000.0438545709862,2000.049334023041)
mrca(337,809,1602,1967,1218,2938,222)	b(2000.028871329041,2000.0343507810958)
mrca(487,677,1308,797,1171,1452,1798,857,5480)	b(2000.0374466219178,2000.0429260739725)
mrca(105,95,114,129,171)	b(2000.0182795561643,2000.023759008219)
mrca(3,17,13,121,141,193,258,795,1712,888,3167,205,657,673,583,1411,2019,1777,768,1674,928,3466,2299,2926,3249,2544,2195,3603,4572,631,2276,3034,2803,3299,1287,3917,723,720,2091,3212,4086,2782,883,2364,2056,4222,3107,231,353,35,36,107,110,157,88,79,763,862,1355,3710,4432,1511,1678,2422,2683,3484,1156,2080,254,341,472,1815,250,1207,306,1083,1227,1374,1140,1277,1820,2038,5202,3608,1011,1240,2684,3817,4960,2632,5142,1837,2210,3386,2488,3071,3402,2310,521,807,1840,1377,1028,2053,3195,6188,3119,287,2584,120,3688,4054,161,416,516,839,1006,1591,2255,3414,1600,3568,1722,3382,2515,3491,5192,3768,592,973,3199,1185,617,1455,1659,4243,1173,985,745,1980,444,138,220,279,2327,2666,540,200,462,457,580,334,486,551,1666,3239,4622,1353,2354,2844,3531,324,1339,2445,1976,4949,1108,1320,3203,4352,2978,4146,3070,2401,660,413,453,389,678,1251,4069,3887,1805,1087,390,440,384,3528,627,556,1235,1698,2932,5126,6429,2638,2263,4300,4161,3811,4969,4877,1791,1387,2452,2389,2643,5623,2500,184,63,163,587,2245,3668,2545,3965,1908,5699,2069,2471,6152,344,689,1124,842,1192,2109,5351,2348,247,523,288,409,612,533,1316,1969,4119,4363,3613,3363,1947,3320,1936,653,1656,3083,3406,5457,4279,5611,3905,5807,4421,5619,1627,2740,2848,887,2341,2595,1200,3502,2642,2855,468,1013,2360,1248,2036,3774,2323,1117,2119,2394,442,3052,4565,2402,498,730,1399,2575,3893,4206,5786,3616,5004,3012,1682,1862,1380,900,1359,1279,5657,5745,1610,1070,1174,915,1696,1868,4645,4945,6012,1869,4114,642,3760,5769,1389,892,369,361,342,263,164,219,105,95,114,129,171,139,352,561,947,2197,2116,3797,736,1090,1443,1267,1488,1191,2081,3522,2570,3535,4872,879,953,4238,2375,2152,1880,3746,4598,4751,1966,2857,2811,2872,2182,1992,2004,4499,2744,3519,2525,1633,1654,1987,2421,2667,694,582,894,682,1916,1756,2350,978,2820,1282,1705,2007,3176,1210,2030,2777,3815,2314,4110,4353,2793,2759,784,1547,2559,2810,2843,1232,3690,2291,3013,1324,2792,2082,1550,3038,4762,3003,3915,2722,151,86,101,48,61,133,150,192,387,1007,1088,1131,4230,1141,716,663,404,1179,2763,3972,2564,3135,317,955,3621,467,1278,3457,3156,595,1409,2113,2097,1111,1888,4757,5357,4873,3911,1555,2317,2601,461,593,804,3369,4575,1896,625,757,3393,5846,775,2319,5466,6276,2726,4498,3154,789,1272,3231,2910,5574,2287,654,307,818,858,810,1119,3388,574,604,1161,1440,1866,646,647,1865,1445,4019,2506,2227,3359,3515,981,274,1826,475,337,809,1602,1967,1218,2938,222,212,236,667,1686,594,335,34,2829,66,24,256,348,2156,2088,4093,4466,3829,2420,3416,2404,529,434,569,248,438,848,2535,2238,3510,406,376,1169,2846,1344,895,874,1057,1448,1729,2084,3880,1719,666,1265,1721,710,1020,1264,922,1681,2511,1593,1810,373,585,3185,560,1997,954,754,4971,3040,564,1031,3098,5626,4840,4593,944,3718,328,487,677,1308,797,1171,1452,1798,857,5480,378,1808,2797,3330,446,476,53,62,72,233,850,764,1469,2138,3739,3403,1254,1217,1138,1137,1084,2072,2015,1021,39,37,40,0,45,50,303,971,2468,2900,902,1548,4366,2237,3127,742,2732,2010,2587,708,1274,1709,74,75,91,180,160,134,218,230,1159,1462,4075,700,1786,2175,1386,930,5887,234,325,640,1269,3822,5199,1257,3147,3583,1294,1391,2619,2164,1780,1026,732,1213,1842,3973,1985,3018,2610,3091,6109,4398,326,227,302,310,104,177,436,20,1553,2942,4138,1322,2235,2730,983,3296,510,11)	b(1999.9972602739726,2000.0027397260274)
mrca(764,1469,2138,3739,3403,1254,1217,1138,1137,1084,2072,2015)	b(2000.0445102027397,2000.0499896547944)
mrca(1248,2036,3774,2323)	b(2000.0457607542467,2000.0512402063014)
mrca(3822,5199)	b(2000.0530165927398,2000.0584960447945)
mrca(5626,4840,4593)	b(2000.0522155123288,2000.0576949643835)
mrca(710,1020,1264,922,1681,2511,1593,1810)	b(2000.0398806457536,2000.0453600978083)
mrca(2030,2777,3815)	b(2000.048126159726,2000.0536056117808)
mrca(764,1469,2138,3739,3403,1254,1217)	b(2000.0454868547945,2000.0509663068492)
mrca(657,673,583,1411,2019,1777,768,1674,928,3466,2299,2926,3249,2544,2195,3603,4572,631,2276,3034,2803,3299,1287,3917,723,720,2091,3212,4086,2782,883,2364,2056,4222,3107)	b(2000.0373000668767,2000.0427795189314)
mrca(2299,2926)	b(2000.0519578723563,2000.057437324411)
mrca(1712,888)	b(2000.0430740915342,2000.048553543589)
mrca(804,3369,4575,1896,625)	b(2000.0413937471233,2000.046873199178)
mrca(1171,1452,1798,857,5480)	b(2000.0427868082193,2000.048266260274)
mrca(1808,2797,3330)	b(2000.0484714136987,2000.0539508657534)
mrca(1722,3382,2515,3491,5192,3768)	b(2000.048151970137,2000.0536314221918)
mrca(2559,2810)	b(2000.0515284841097,2000.0570079361644)
mrca(1627,2740,2848)	b(2000.047764051233,2000.0532435032876)
mrca(1007,1088,1131,4230,1141)	b(2000.0419354868493,2000.047414938904)
mrca(3195,6188)	b(2000.0486068243015,2000.0540862763562)
mrca(307,818,858,810,1119,3388,574,604,1161,1440,1866,646,647,1865,1445,4019,2506,2227,3359,3515,981)	b(2000.0312146276713,2000.036694079726)
mrca(231,353)	b(2000.034281679452,2000.0397611315068)
mrca(20,1553,2942,4138,1322,2235)	b(2000.0462040350685,2000.0516834871232)
mrca(4279,5611)	b(2000.0548740191782,2000.060353471233)
mrca(248,438,848,2535,2238,3510,406)	b(2000.0312197041096,2000.0366991561643)
mrca(2595,1200,3502)	b(2000.0479600400001,2000.0534394920548)
mrca(561,947,2197,2116,3797,736,1090,1443,1267,1488,1191,2081,3522,2570,3535,4872,879,953,4238)	b(2000.0383057115068,2000.0437851635616)
mrca(3091,6109,4398)	b(2000.0521511886302,2000.057630640685)
mrca(348,2156,2088,4093,4466,3829,2420,3416,2404)	b(2000.041270389041,2000.0467498410958)
mrca(1880,3746,4598,4751,1966,2857)	b(2000.0443482786302,2000.049827730685)
mrca(62,72,233,850,764,1469,2138,3739,3403,1254,1217,1138,1137,1084,2072,2015,1021)	b(2000.0113137287672,2000.0167931808219)
mrca(35,36,107,110,157,88,79,763,862,1355,3710,4432,1511,1678,2422,2683,3484,1156,2080,254,341,472,1815,250,1207,306,1083,1227,1374,1140,1277,1820,2038,5202,3608,1011,1240,2684,3817,4960,2632,5142,1837,2210,3386,2488,3071,3402,2310,521,807,1840,1377,1028,2053,3195,6188,3119,287,2584,120,3688,4054,161,416,516,839,1006,1591,2255,3414,1600,3568,1722,3382,2515,3491,5192,3768,592,973,3199,1185,617,1455,1659,4243,1173,985,745,1980,444,138,220,279,2327,2666,540,200,462,457,580,334,486,551,1666,3239,4622,1353,2354,2844,3531,324,1339,2445,1976,4949,1108,1320,3203,4352,2978,4146,3070,2401,660,413,453,389,678,1251,4069,3887,1805,1087,390,440,384,3528,627,556,1235,1698,2932,5126,6429,2638,2263,4300,4161,3811,4969,4877,1791,1387,2452,2389,2643,5623,2500,184,63,163,587,2245,3668,2545,3965,1908,5699,2069,2471,6152,344,689,1124,842,1192,2109,5351,2348,247,523,288,409,612,533,1316,1969,4119,4363,3613,3363,1947,3320,1936,653,1656,3083,3406,5457,4279,5611,3905,5807,4421,5619,1627,2740,2848,887,2341,2595,1200,3502,2642,2855,468,1013,2360,1248,2036,3774,2323,1117,2119,2394,442,3052,4565,2402,498,730,1399,2575,3893,4206,5786,3616,5004,3012,1682,1862,1380,900,1359,1279,5657,5745,1610,1070,1174,915,1696,1868,4645,4945,6012,1869,4114,642,3760,5769,1389,892,369,361,342,263,164,219,105,95,114,129,171,139,352,561,947,2197,2116,3797,736,1090,1443,1267,1488,1191,2081,3522,2570,3535,4872,879,953,4238,2375,2152,1880,3746,4598,4751,1966,2857,2811,2872,2182,1992,2004,4499,2744,3519,2525,1633,1654,1987,2421,2667,694,582,894,682,1916,1756,2350,978,2820,1282,1705,2007,3176,1210,2030,2777,3815,2314,4110,4353,2793,2759,784,1547,2559,2810,2843,1232,3690,2291,3013,1324,2792,2082,1550,3038,4762,3003,3915,2722,151,86,101,48,61,133,150,192,387,1007,1088,1131,4230,1141,716,663,404,1179,2763,3972,2564,3135,317,955,3621,467,1278,3457,3156,595,1409,2113,2097,1111,1888,4757,5357,4873,3911,1555,2317,2601,461,593,804,3369,4575,1896,625,757,3393,5846,775,2319,5466,6276,2726,4498,3154,789,1272,3231,2910,5574,2287,654,307,818,858,810,1119,3388,574,604,1161,1440,1866,646,647,1865,1445,4019,2506,2227,3359,3515,981,274,1826,475,337,809,1602,1967,1218,2938,222,212,236,667,1686,594,335,34,2829,66,24)	b(2000.0047096438357,2000.0101890958904)
mrca(4300,4161)	b(2000.0546355536164,2000.0601150056712)
mrca(807,1840)	b(2000.0435303525205,2000.0490098045752)
mrca(328,487,677,1308,797,1171,1452,1798,857,5480,378)	b(2000.03332230137,2000.0388017534247)
mrca(416,516,839,1006,1591,2255,3414,1600,3568,1722,3382,2515,3491,5192,3768,592,973,3199,1185,617,1455,1659,4243,1173,985,745,1980)	b(2000.0320686823836,2000.0375481344383)
mrca(784,1547,2559,2810,2843,1232,3690,2291,3013,1324,2792)	b(2000.0369918567123,2000.042471308767)
mrca(3491,5192,3768)	b(2000.05310876137,2000.0585882134246)
mrca(36,107,110,157,88,79,763,862,1355,3710,4432,1511,1678,2422,2683,3484,1156,2080,254,341,472,1815,250,1207,306,1083,1227,1374,1140,1277,1820,2038,5202,3608,1011,1240,2684,3817,4960,2632,5142,1837,2210,3386,2488,3071,3402,2310,521,807,1840,1377,1028,2053,3195,6188,3119,287,2584,120,3688,4054,161,416,516,839,1006,1591,2255,3414,1600,3568,1722,3382,2515,3491,5192,3768,592,973,3199,1185,617,1455,1659,4243,1173,985,745,1980,444,138,220,279,2327,2666,540,200,462,457,580,334,486,551,1666,3239,4622,1353,2354,2844,3531,324,1339,2445,1976,4949,1108,1320,3203,4352,2978,4146,3070,2401,660,413,453,389,678,1251,4069,3887,1805,1087,390,440,384,3528,627,556,1235,1698,2932,5126,6429,2638,2263,4300,4161,3811,4969,4877,1791,1387,2452,2389,2643,5623,2500,184,63,163,587,2245,3668,2545,3965,1908,5699,2069,2471,6152,344,689,1124,842,1192,2109,5351,2348,247,523,288,409,612,533,1316,1969,4119,4363,3613,3363,1947,3320,1936,653,1656,3083,3406,5457,4279,5611,3905,5807,4421,5619,1627,2740,2848,887,2341,2595,1200,3502,2642,2855,468,1013,2360,1248,2036,3774,2323,1117,2119,2394,442,3052,4565,2402,498,730,1399,2575,3893,4206,5786,3616,5004,3012,1682,1862,1380,900,1359,1279,5657,5745,1610,1070,1174,915,1696,1868,4645,4945,6012,1869,4114,642,3760,5769,1389,892,369,361,342,263,164,219)	b(2000.0081278663015,2000.0136073183562)
mrca(200,462)	b(2000.0369070221643,2000.042386474219)
mrca(742,2732,2010,2587,708,1274,1709)	b(2000.0397681287673,2000.045247580822)
mrca(1374,1140)	b(2000.0465040051233,2000.051983457178)
mrca(894,682,1916,1756,2350,978,2820)	b(2000.0410012183563,2000.046480670411)
mrca(334,486,551,1666,3239,4622,1353,2354,2844,3531,324,1339,2445,1976,4949,1108,1320,3203,4352,2978,4146,3070,2401,660)	b(2000.033538627589,2000.0390180796437)
mrca(324,1339,2445,1976,4949,1108,1320,3203,4352,2978,4146,3070,2401,660)	b(2000.037582298822,2000.0430617508766)
mrca(258,795,1712,888,3167,205,657,673,583,1411,2019,1777,768,1674,928,3466,2299,2926,3249,2544,2195,3603,4572,631,2276,3034,2803,3299,1287,3917,723,720,2091,3212,4086,2782,883,2364,2056,4222,3107,231,353)	b(2000.0277597068493,2000.033239158904)
mrca(325,640,1269,3822,5199,1257,3147,3583,1294,1391,2619,2164,1780,1026,732,1213,1842,3973,1985,3018,2610,3091,6109,4398,326)	b(2000.0332617382192,2000.0387411902739)
mrca(17,13,121,141,193,258,795,1712,888,3167,205,657,673,583,1411,2019,1777,768,1674,928,3466,2299,2926,3249,2544,2195,3603,4572,631,2276,3034,2803,3299,1287,3917,723,720,2091,3212,4086,2782,883,2364,2056,4222,3107,231,353,35,36,107,110,157,88,79,763,862,1355,3710,4432,1511,1678,2422,2683,3484,1156,2080,254,341,472,1815,250,1207,306,1083,1227,1374,1140,1277,1820,2038,5202,3608,1011,1240,2684,3817,4960,2632,5142,1837,2210,3386,2488,3071,3402,2310,521,807,1840,1377,1028,2053,3195,6188,3119,287,2584,120,3688,4054,161,416,516,839,1006,1591,2255,3414,1600,3568,1722,3382,2515,3491,5192,3768,592,973,3199,1185,617,1455,1659,4243,1173,985,745,1980,444,138,220,279,2327,2666,540,200,462,457,580,334,486,551,1666,3239,4622,1353,2354,2844,3531,324,1339,2445,1976,4949,1108,1320,3203,4352,2978,4146,3070,2401,660,413,453,389,678,1251,4069,3887,1805,1087,390,440,384,3528,627,556,1235,1698,2932,5126,6429,2638,2263,4300,4161,3811,4969,4877,1791,1387,2452,2389,2643,5623,2500,184,63,163,587,2245,3668,2545,3965,1908,5699,2069,2471,6152,344,689,1124,842,1192,2109,5351,2348,247,523,288,409,612,533,1316,1969,4119,4363,3613,3363,1947,3320,1936,653,1656,3083,3406,5457,4279,5611,3905,5807,4421,5619,1627,2740,2848,887,2341,2595,1200,3502,2642,2855,468,1013,2360,1248,2036,3774,2323,1117,2119,2394,442,3052,4565,2402,498,730,1399,2575,3893,4206,5786,3616,5004,3012,1682,1862,1380,900,1359,1279,5657,5745,1610,1070,1174,915,1696,1868,4645,4945,6012,1869,4114,642,3760,5769,1389,892,369,361,342,263,164,219,105,95,114,129,171,139,352,561,947,2197,2116,3797,736,1090,1443,1267,1488,1191,2081,3522,2570,3535,4872,879,953,4238,2375,2152,1880,3746,4598,4751,1966,2857,2811,2872,2182,1992,2004,4499,2744,3519,2525,1633,1654,1987,2421,2667,694,582,894,682,1916,1756,2350,978,2820,1282,1705,2007,3176,1210,2030,2777,3815,2314,4110,4353,2793,2759,784,1547,2559,2810,2843,1232,3690,2291,3013,1324,2792,2082,1550,3038,4762,3003,3915,2722,151,86,101,48,61,133,150,192,387,1007,1088,1131,4230,1141,716,663,404,1179,2763,3972,2564,3135,317,955,3621,467,1278,3457,3156,595,1409,2113,2097,1111,1888,4757,5357,4873,3911,1555,2317,2601,461,593,804,3369,4575,1896,625,757,3393,5846,775,2319,5466,6276,2726,4498,3154,789,1272,3231,2910,5574,2287,654,307,818,858,810,1119,3388,574,604,1161,1440,1866,646,647,1865,1445,4019,2506,2227,3359,3515,981,274,1826,475,337,809,1602,1967,1218,2938,222,212,236,667,1686,594,335,34,2829,66,24)	b(2000.001387260274,2000.0068667123287)
mrca(3887,1805)	b(2000.046502759096,2000.0519822111507)
mrca(516,839,1006,1591,2255,3414,1600,3568,1722,3382,2515,3491,5192,3768,592,973,3199,1185)	b(2000.0368392248492,2000.042318676904)
mrca(48,61,133,150,192,387,1007,1088,1131,4230,1141,716,663,404,1179,2763,3972,2564,3135,317,955,3621,467,1278,3457,3156,595,1409,2113,2097,1111,1888,4757,5357,4873,3911,1555,2317,2601,461,593,804,3369,4575,1896,625,757,3393,5846,775,2319,5466,6276,2726,4498,3154,789,1272,3231,2910,5574,2287,654,307,818,858,810,1119,3388,574,604,1161,1440,1866,646,647,1865,1445,4019,2506,2227,3359,3515,981,274,1826,475,337,809,1602,1967,1218,2938,222,212,236,667,1686,594,335)	b(2000.0100428457536,2000.0155222978083)
mrca(1780,1026)	b(2000.0439308242467,2000.0494102763014)
mrca(742,2732,2010,2587)	b(2000.0413424246576,2000.0468218767123)
mrca(2844,3531)	b(2000.0519105018357,2000.0573899538904)
mrca(1391,2619)	b(2000.0466097667124,2000.0520892187672)
mrca(436,20,1553,2942,4138,1322,2235,2730,983,3296)	b(2000.0364022986303,2000.041881750685)
mrca(1409,2113,2097,1111,1888,4757,5357,4873,3911,1555,2317,2601)	b(2000.0405747060274,2000.0460541580821)
mrca(387,1007,1088,1131,4230,1141,716,663,404,1179,2763,3972,2564,3135,317,955,3621,467,1278,3457,3156,595,1409,2113,2097,1111,1888,4757,5357,4873,3911,1555,2317,2601,461,593,804,3369,4575,1896,625,757,3393,5846,775,2319,5466,6276,2726,4498,3154,789,1272,3231,2910,5574,2287,654,307,818,858,810,1119,3388,574,604,1161,1440,1866,646,647,1865,1445,4019,2506,2227,3359,3515,981,274,1826,475)	b(2000.0272368183562,2000.032716270411)
mrca(348,2156,2088,4093,4466,3829,2420,3416)	b(2000.0443694027397,2000.0498488547944)
mrca(640,1269,3822,5199,1257,3147,3583,1294,1391,2619,2164,1780,1026,732,1213,1842,3973,1985,3018,2610,3091,6109,4398,326)	b(2000.033296111918,2000.0387755639726)
mrca(1916,1756)	b(2000.0472973772603,2000.052776829315)
mrca(818,858)	b(2000.0422820468493,2000.047761498904)
mrca(387,1007,1088,1131,4230,1141,716,663,404,1179,2763,3972,2564,3135,317,955,3621,467,1278,3457,3156,595,1409,2113,2097,1111,1888,4757,5357,4873,3911,1555,2317,2601,461,593,804,3369,4575,1896,625,757,3393,5846,775,2319,5466,6276,2726,4498,3154,789,1272,3231,2910,5574,2287,654)	b(2000.0289272156165,2000.0344066676712)
mrca(677,1308,797,1171,1452,1798,857,5480)	b(2000.0406104575343,2000.046089909589)
mrca(689,1124,842,1192,2109,5351,2348)	b(2000.0407643758904,2000.046243827945)
mrca(1666,3239,4622,1353,2354,2844,3531)	b(2000.0463687618358,2000.0518482138905)
mrca(1131,4230)	b(2000.0438886183563,2000.049368070411)
mrca(2763,3972)	b(2000.051509711507,2000.0569891635616)
mrca(4119,4363,3613,3363)	b(2000.053003940274,2000.0584833923288)
mrca(121,141,193,258,795,1712,888,3167,205,657,673,583,1411,2019,1777,768,1674,928,3466,2299,2926,3249,2544,2195,3603,4572,631,2276,3034,2803,3299,1287,3917,723,720,2091,3212,4086,2782,883,2364,2056,4222,3107,231,353)	b(2000.0204754876713,2000.025954939726)
mrca(640,1269,3822,5199,1257,3147,3583,1294,1391,2619,2164,1780,1026,732,1213,1842,3973,1985,3018,2610,3091,6109,4398)	b(2000.0341137721919,2000.0395932242466)
mrca(551,1666,3239,4622,1353,2354,2844,3531)	b(2000.0386055015617,2000.0440849536164)
mrca(617,1455,1659,4243,1173)	b(2000.0396955864933,2000.045175038548)
mrca(1880,3746,4598,4751,1966,2857,2811,2872,2182,1992,2004,4499,2744,3519,2525,1633,1654,1987,2421,2667)	b(2000.0421880320548,2000.0476674841095)
mrca(2237,3127)	b(2000.04998410137,2000.0554635534247)
mrca(467,1278,3457,3156)	b(2000.0370105471234,2000.042489999178)
mrca(1865,1445,4019,2506)	b(2000.046864750959,2000.0523442030137)
mrca(384,3528)	b(2000.040091208411,2000.0455706604657)
mrca(3249,2544)	b(2000.0492315381096,2000.0547109901643)
mrca(2364,2056,4222)	b(2000.050273743589,2000.0557531956438)
mrca(1659,4243)	b(2000.047901287863,2000.0533807399177)
mrca(1083,1227,1374,1140,1277,1820,2038,5202,3608,1011,1240,2684,3817,4960,2632,5142,1837,2210,3386,2488,3071,3402,2310)	b(2000.037371427041,2000.0428508790958)
mrca(2036,3774,2323)	b(2000.0475702035617,2000.0530496556164)
mrca(1282,1705,2007,3176,1210)	b(2000.0454266841095,2000.0509061361643)
mrca(879,953,4238)	b(2000.041768919726,2000.0472483717808)
mrca(730,1399,2575,3893,4206,5786,3616,5004,3012,1682,1862,1380,900,1359,1279,5657,5745,1610,1070,1174,915,1696,1868,4645,4945,6012,1869,4114,642)	b(2000.0398584838356,2000.0453379358903)
mrca(416,516,839,1006,1591,2255,3414,1600,3568,1722,3382,2515,3491,5192,3768,592,973,3199,1185,617,1455,1659,4243,1173,985)	b(2000.034181778274,2000.0396612303286)
mrca(742,2732,2010,2587,708)	b(2000.0409297342467,2000.0464091863014)
mrca(839,1006,1591,2255,3414,1600,3568,1722,3382,2515,3491,5192,3768)	b(2000.0381945454794,2000.0436739975341)
mrca(1248,2036,3774,2323,1117,2119,2394,442)	b(2000.0447114400001,2000.0501908920548)
mrca(306,1083,1227,1374,1140,1277,1820,2038,5202,3608,1011,1240,2684,3817,4960,2632,5142,1837,2210,3386,2488,3071,3402,2310)	b(2000.0324950708768,2000.0379745229316)
mrca(2471,6152)	b(2000.0454456224659,2000.0509250745206)
mrca(348,2156,2088,4093,4466,3829,2420,3416,2404,529,434,569)	b(2000.0340914246576,2000.0395708767123)
mrca(2763,3972,2564)	b(2000.0480821498631,2000.0535616019179)
mrca(631,2276)	b(2000.0501170805753,2000.05559653263)
mrca(376,1169,2846,1344,895,874,1057,1448,1729,2084,3880,1719,666,1265,1721)	b(2000.0380399060275,2000.0435193580822)
mrca(248,438,848,2535,2238,3510,406,376,1169,2846,1344,895,874,1057,1448,1729,2084,3880,1719,666,1265,1721,710,1020,1264,922,1681,2511,1593,1810,373,585,3185,560,1997,954,754,4971,3040,564,1031,3098,5626,4840,4593,944,3718,328,487,677,1308,797,1171,1452,1798,857,5480,378,1808,2797,3330,446,476)	b(2000.021963452055,2000.0274429041096)
mrca(341,472)	b(2000.037254977726,2000.0427344297807)
mrca(114,129,171)	b(2000.0201963150685,2000.0256757671232)
mrca(2091,3212,4086,2782,883,2364,2056,4222,3107)	b(2000.0430144120821,2000.0484938641368)
mrca(468,1013,2360,1248,2036,3774,2323,1117,2119,2394,442,3052,4565,2402,498,730,1399,2575,3893,4206,5786,3616,5004,3012,1682,1862,1380,900,1359,1279,5657,5745,1610,1070,1174,915,1696,1868,4645,4945,6012,1869,4114,642,3760,5769,1389,892,369)	b(2000.0346641249316,2000.0401435769863)
mrca(809,1602)	b(2000.0426950331507,2000.0481744852054)
mrca(288,409,612,533,1316,1969,4119,4363,3613,3363,1947,3320,1936,653,1656,3083,3406,5457,4279,5611,3905,5807,4421,5619,1627,2740,2848,887,2341,2595,1200,3502,2642,2855,468,1013,2360,1248,2036,3774,2323,1117,2119,2394,442,3052,4565,2402,498,730,1399,2575,3893,4206,5786,3616,5004,3012,1682,1862,1380,900,1359,1279,5657,5745,1610,1070,1174,915,1696,1868,4645,4945,6012,1869,4114,642,3760,5769,1389,892,369,361,342)	b(2000.0316990361644,2000.037178488219)
mrca(612,533,1316,1969,4119,4363,3613,3363,1947,3320,1936,653,1656,3083,3406,5457,4279,5611,3905,5807,4421,5619,1627,2740,2848,887,2341,2595,1200,3502,2642,2855)	b(2000.0378610964383,2000.043340548493)
